,rent,dist,nrooms,age,size,noccup,price
11424,436,12.0,2.0,25,67,3,143050.0
11425,302,12.0,2.0,25,58 sq.m,3,114700.0
11426,331,center,2.0,17,56,3,119600.0
11427,281,12.0,2.0,17,52,3,106500.0
11428,428,12.0,2.0,16,47,3,123600.0
11429,425,center,2.0,25,59,3,132550.0
11430,439,12.0,2.0,22,62,3,140750.0
11431,526,12.0,,16,70,3,191050.0
11432,567,12.0,2.0,19,64,3,166650.0
11433,,12.0,3.0,23,66,3,175300.0
11434,402,to center = 12,2.0,26,58,3,169650.0
11435,461,12.0,2.0,25,55,3,172000.0
11436,430,12.0,2.0,24,55,3,144900.0
11437,588,12.0,2.0,21,59,3,171650.0
11438,301,12.0,2.0,18,41,3,181550.0
11439,'517',12.0,2.0,17,59,3,191950.0
11440,472,12.0,2.0,18,67,3,134900.0
11441,,12.0,2.0,18,45,3,109850.0
11442,453,12.0,2.0,24,64,3,120200.0
11443,394,to center = 12,2.0,age:28,68,3,121550.0
11444,436,,2.0,new,46,3,132350.0
11445,462,12.0,2.0,26,60,,139700.0
11446,523,12.0,2.0,17,66,3,165350.0
11447,210,12.0,2.0,14,32,2,
11448,'554',12.0,2.0,14,66,3,184550.0
11449,468,12.0,2.0,24,57,3,140950.0
11450,510,12.0,2.0,17,67,3,166450.0
11451,'552',12.0,2.0,16,72,3,195400.0
11452,'413',center,2.0,26,59,,116050.00000000001
11453,441,12.0,2.0,13,46,,
11454,378,12.0,2.0,16,43,3,6089255.0
11455,'326',12.0,2.0,19,43,3,214600.0
11456,317,12.0,2.0,mid,44,3,5816651.0
11457,212,12.0,2.0,38,38,3,204150.0
11458,354,12.0,2.0,13,46,3,136800.0
11459,268,12.0,2.0,18,size:47,3,93450.0
11460,316,12.0,2.0,15,55,3,117300.0
11461,261,12.0,2.0,14,60,'3',108349.99999999999
11462,346,12.0,2.0,19,47,3,141100.0
11463,302,12.0,2.0,12,46,3,175000.0
11464,268,12.0,2.0,17,43,3,131250.0
11465,-242,12.0,2.0,16,40,3,126450.0
11466,,12.0,2.0,29,52,3,176550.0
11467,229,12.0,2.0,14,34,2,134400.0
11468,325,12.0,2.0,11,40,3,135700.0
11469,758,12.0,2.0,5,56,3,238850.0
11470,486,12.0,2.0,12,44,3,142700.0
11471,360,12.0,2.0,34,49,3,193900.0
11472,300,12.0,2.0,19,50,3,139850.0
11473,207,to center = 12,2.0,18,106,4,118750.0
11474,208,12.0,2.0,17,84,4,108349.99999999999
11475,'404',12.0,2.0,23,52,3,165950.0
11476,-472,12.0,2.0,age:23,65,3,142850.0
11477,333,,2.0,22,56 sq.m,'3',133900.0
11478,505,12.0,2.0,23,60,3,151250.0
11479,385,12.0,2.0,24,52,3,168450.0
11480,387,12.0,2.0,24,53,3,130500.0
11481,349,12.0,2.0,24,54,3,118900.0
11482,287,12.0,2.0,24,58,3,125450.0
11483,505,12.0,2.0,26,58,3,171400.0
11484,,12.0,2.0,20,44,3,110400.00000000001
11485,'416',12.0,33.0,26,60,3,
11486,321,12.0,2.0,17,56,3,67400.0
11487,272,12.0,2.0,14,57,3,94250.0
11488,'356',12.0,2.0,18,50,3,147800.0
11489,543,12.0,2.0,24,60,3,151350.0
11490,863,12.0,2.0,3,55,3,250000.49999999997
11491,346,to center = 12,2.0,new,47,3,
11492,399,center,2.0,16,66,3,108200.00000000001
11493,125,12.0,2.0,12,37,3,175000.0
11494,'439',12.0,2.0,24,55,3,143900.0
11495,583,12.0,2.0,15,61,3,197650.0
11496,'450',12.0,2.0,26,63 sq.m,3,135700.0
11497,714,12.0,2.0,13,68,3,218949.99999999997
11498,358,12.0,2.0,,47,3,84700.0
11499,313,12.0,36.0,14,37,3,94450.0
11500,301,12.0,2.0,15,40,3,91250.0
11501,'441',12.0,2.0,new,47,3,147550.0
11502,450,12.0,2.0,12,42,3,198450.0
11503,'496',11.0,,old,56,3,190000.0
11504,358,11.0,2.0,37,38,3,200000.0
11505,405,11.0,2.0,15,33,2,173200.0
11506,363,11.0,2.0,43,37,3,
11507,347,12.0,2.0,44,48,3,
11508,381,,2.0,24,38,3,195250.0
11509,340,11.0,20.0,33,38,3,247750.0
11510,348,,2.0,31,37,3,228550.0
11511,'378',,2.0,32,39,3,250000.49999999997
11512,317,11.0,2.0,,37,3,
11513,'367',12.0,2.0,24,41,3,242499.99999999997
11514,388,12.0,2.0,32,36,,250000.49999999997
11515,655,12.0,2.0,19,50,3,250000.49999999997
11516,432,12.0,2.0,17,41,3,250000.49999999997
11517,662,to center = 12,2.0,25,53,3,
11518,736,,2.0,22,54,3,250000.49999999997
11519,737,,25.0,13,43,3,200850.00000000003
11520,-1125,12.0,2.0,14,61,3,
11521,790,12.0,2.0,16,52,3,250000.49999999997
11522,537,12.0,,14,38,3,
11523,380,12.0,2.0,25,56,3,133050.0
11524,-394,12.0,2.0,17,45,3,113050.0
11525,285,12.0,2.0,22,39,3,87250.0
11526,'135',center,2.0,26,27,2,31000.0
11527,164,11.0,2.0,26,36,3,43750.0
11528,170,to center = 11,2.0,26,27,2,33750.0
11529,143,11.0,2.0,26,27,2,34250.0
11530,'109',11.0,2.0,age:25,25,2,23450.0
11531,,center,2.0,26,26,2,29250.0
11532,132,11.0,2.0,26,27,2,30650.0
11533,120,11.0,2.0,26,26,2,27150.000000000004
11534,'96',11.0,2.0,26,24,2,23350.0
11535,'157',11.0,2.0,age:27,25,2,35650.0
11536,129,11.0,2.0,27,28,2,33750.0
11537,219,12.0,2.0,26,69,3,88000.0
11538,339,12.0,2.0,30,70,3,93000.0
11539,206,12.0,2.0,26,108,4,
11540,479,12.0,2.0,25,62,3,158350.0
11541,318,12.0,2.0,27,64,3,
11542,428,12.0,2.0,26,68,3,115599.99999999999
11543,430,,2.0,25,64,3,110950.0
11544,531,12.0,2.0,16,60,3,169400.0
11545,390,center,2.0,16,43,3,117800.0
11546,-401,12.0,,26,58,3,117900.0
11547,,12.0,2.0,26,66,3,124100.00000000001
11548,416,12.0,,26,64,3,117050.00000000001
11549,454,12.0,2.0,25,59,3,132450.0
11550,286,12.0,,24,70,3,90000.0
11551,'250',12.0,2.0,37,58,3,99800.0
11552,231,12.0,2.0,30,63,3,92200.0
11553,355,12.0,2.0,29,73,3,103750.00000000001
11554,337,12.0,2.0,26,54,3,120000.0
11555,'331',center,2.0,16,57 sq.m,3,152350.0
11556,328,to center = 12,23.0,17,50,3,124050.0
11557,499,12.0,2.0,22,73,3,142450.0
11558,239,12.0,2.0,29,73,3,101200.0
11559,301,12.0,2.0,28,65,3,98700.0
11560,252,12.0,2.0,30,76,3,95450.0
11561,145,center,2.0,17,43,3,
11562,248,12.0,2.0,22,64,3,95900.0
11563,160,12.0,2.0,23,84,4,75000.0
11564,334,,2.0,24,47 sq.m,3,96250.0
11565,'385',12.0,2.0,27,73,3,105300.0
11566,386,12.0,,34,75,3,103750.00000000001
11567,375,12.0,2.0,old,67,3,105750.00000000001
11568,,12.0,2.0,25,73 sq.m,3,
11569,406,12.0,2.0,33,68,3,102050.0
11570,-437,12.0,2.0,32,74,3,108749.99999999999
11571,298,12.0,2.0,35,79,3,95950.0
11572,172,12.0,2.0,26,70,3,88850.0
11573,257,12.0,2.0,24,53,3,96400.0
11574,226,12.0,2.0,29,57,3,97100.0
11575,263,12.0,2.0,,51,3,105850.0
11576,218,12.0,2.0,14,64,3,89600.0
11577,229,12.0,2.0,12,63,'3',104400.0
11578,'225',12.0,2.0,21,37,3,110600.00000000001
11579,390,12.0,2.0,7,44,3,90650.0
11580,'422',to center = 12,2.0,27,60,3,109450.0
11581,435,12.0,2.0,24,62,3,127950.00000000001
11582,381,12.0,2.0,32,57,3,111750.0
11583,536,12.0,2.0,25,62,3,147450.0
11584,441,to center = 12,2.0,26,66,,118800.0
11585,311,12.0,25.0,32,57,3,108300.0
11586,407,to center = 12,2.0,30,65,3,111600.00000000001
11587,415,12.0,2.0,28,64,3,114450.00000000001
11588,445,12.0,2.0,19,52,3,103699.99999999999
11589,382,12.0,2.0,26,57,three,128750.00000000001
11590,'450',12.0,2.0,26,63,3,116550.0
11591,498,to center = 12,2.0,25,60,3,135050.0
11592,438,to center = 12,2.0,26,58,3,129700.0
11593,432,12.0,2.0,25,58,3,123550.0
11594,454,to center = 11,2.0,29,50,3,
11595,534,11.0,2.0,,53,3,
11596,571,11.0,2.0,34,57,3,188100.0
11597,-496,11.0,2.0,26,58,3,171350.0
11598,437,11.0,2.0,34,55,3,
11599,497,11.0,2.0,31,55,3,180050.0
11600,,11.0,,34,61,3,186000.0
11601,519,11.0,2.0,30,54,3,182350.0
11602,375,11.0,2.0,25,44,3,170050.0
11603,458,12.0,2.0,23,66,3,120200.0
11604,433,to center = 12,2.0,23,75,'3',129000.0
11605,440,11.0,3.0,24,80 sq.m,3,96900.0
11606,637,11.0,2.0,16,65,3,179800.0
11607,399,12.0,2.0,16,46,3,109749.99999999999
11608,'652',11.0,2.0,18,57,3,195450.0
11609,450,11.0,,25,55,3,176750.0
11610,496,11.0,2.0,25,58,3,179550.0
11611,550,11.0,2.0,22,61,3,177800.0
11612,376,11.0,2.0,33,58,3,122550.0
11613,360,11.0,2.0,21,51 sq.m,3,98450.0
11614,482,11.0,2.0,26,62,3,160350.0
11615,'310',11.0,2.0,22,51,3,106250.0
11616,'271',11.0,2.0,20,62,3,97650.0
11617,273,11.0,,17,44,3,96550.0
11618,243,11.0,2.0,19,80,3,138700.0
11619,340,11.0,2.0,21,57,3,128000.0
11620,523,11.0,2.0,21,71,3,164850.0
11621,'350',11.0,2.0,19,62,3,160350.0
11622,,11.0,2.0,26,64,'3',
11623,304,11.0,,20,69,3,100950.0
11624,384,11.0,2.0,age:25,56,3,79800.0
11625,,11.0,2.0,25,47,3,95450.0
11626,406,11.0,2.0,age:25,68,3,
11627,640,11.0,2.0,22,71,3,199400.0
11628,290,center,2.0,22,55,3,109100.0
11629,248,11.0,2.0,21,44,3,118750.0
11630,420,11.0,2.0,17,50,3,122200.0
11631,276,11.0,2.0,age:17,48,3,122649.99999999999
11632,'451',11.0,2.0,20,55,3,159250.0
11633,'355',11.0,2.0,19,60,3,129150.00000000001
11634,246,11.0,2.0,age:16,46,3,130000.0
11635,316,,2.0,34,60,3,99200.0
11636,346,11.0,2.0,25,66,3,
11637,238,11.0,2.0,25,58,3,66400.0
11638,339,11.0,2.0,22,56,3,113199.99999999999
11639,,11.0,33.0,24,69,3,143350.0
11640,366,11.0,2.0,21,57,3,171950.0
11641,645,to center = 11,2.0,21,72,,193350.0
11642,288,11.0,2.0,17,45 sq.m,3,81900.0
11643,348,to center = 11,2.0,24,50,3,106700.0
11644,438,center,2.0,22,69,3,120500.0
11645,,11.0,2.0,27,75,3,108050.0
11646,394,11.0,,26,62,3,117300.0
11647,428,11.0,2.0,26,66,3,118700.0
11648,340,11.0,2.0,19,63,3,144650.0
11649,420,11.0,2.0,24,66,3,139600.0
11650,433,11.0,2.0,23,69,3,157950.0
11651,463,11.0,2.0,age:25,67,3,156550.0
11652,'562',,2.0,18,71,3,164250.0
11653,'288',11.0,30.0,16,70,3,172200.0
11654,373,11.0,2.0,29,57,3,104299.99999999999
11655,-297,11.0,2.0,29,55,3,107800.0
11656,301,11.0,2.0,28,57,3,98000.0
11657,236,11.0,2.0,26,55,3,108800.00000000001
11658,284,11.0,2.0,,55,3,102250.0
11659,311,11.0,2.0,10,58,3,96150.0
11660,334,11.0,2.0,mid,57,3,
11661,383,11.0,2.0,34,70,3,100450.0
11662,425,11.0,2.0,26,66,3,110349.99999999999
11663,400,,2.0,31,59,3,106500.0
11664,306,11.0,2.0,age:30,64,3,101850.0
11665,293,11.0,2.0,age:23,58,3,112050.0
11666,,11.0,2.0,29,64,3,104650.0
11667,-347,to center = 11,2.0,29,75,3,97600.0
11668,338,11.0,2.0,34,56,3,94000.0
11669,257,11.0,2.0,29,61,3,97100.0
11670,337,11.0,2.0,28,53,3,101050.0
11671,388,11.0,2.0,35,67,3,106700.0
11672,336,11.0,2.0,35,73,3,107050.0
11673,410,11.0,2.0,30,65,3,113199.99999999999
11674,256,11.0,2.0,36,67,3,93600.0
11675,373,11.0,2.0,34,63,3,106300.0
11676,303,11.0,2.0,33,57,3,98600.0
11677,290,11.0,2.0,32,64,3,101499.99999999999
11678,394,11.0,2.0,35,69 sq.m,3,96300.0
11679,382,11.0,2.0,34,79,3,103499.99999999999
11680,300,11.0,,30,size:60,3,
11681,211,11.0,2.0,29,78,3,82550.0
11682,235,11.0,28.0,25,56,3,92850.0
11683,226,11.0,2.0,age:20,67,3,89000.0
11684,353,11.0,2.0,28,54,3,134050.0
11685,252,11.0,2.0,19,64,3,
11686,318,11.0,,15,48,3,79700.0
11687,'296',,2.0,42,63,3,80550.0
11688,'205',11.0,2.0,18,71,3,85400.0
11689,234,11.0,2.0,16,56,3,87000.0
11690,,11.0,2.0,13,59,3,82800.0
11691,226,,2.0,17,63,3,108500.0
11692,269,11.0,2.0,34,60,3,80950.0
11693,-217,11.0,2.0,20,57,3,88050.0
11694,-535,11.0,2.0,18,59,3,196850.0
11695,500,11.0,37.0,25,61,3,120300.0
11696,337,11.0,2.0,21,52,3,80250.0
11697,642,11.0,2.0,23,68,3,173900.0
11698,384,11.0,28.0,17,46,3,90900.0
11699,'214',11.0,36.0,17,57,3,
11700,380,11.0,2.0,age:9,40,3,92550.0
11701,'468',11.0,2.0,11,54,3,109250.0
11702,680,to center = 11,2.0,age:15,76,3,
11703,452,to center = 11,2.0,16,74,3,160800.0
11704,766,11.0,2.0,14,65,3,231400.0
11705,-128,17.0,3.0,age:33,48,3,71900.0
11706,-164,17.0,4.0,30,51,3,62000.0
11707,89,17.0,5.0,22,47,3,85000.0
11708,'309',17.0,4.0,15,52,3,100000.0
11709,227,17.0,27.0,25,43,3,85950.0
11710,297,17.0,3.0,21,43,3,63900.0
11711,-274,17.0,3.0,18,44,3,73450.0
11712,,17.0,2.0,32,44,3,72900.0
11713,431,17.0,4.0,,42,3,88300.0
11714,307,18.0,4.0,14,43,3,141650.0
11715,267,17.0,3.0,17,42,3,89600.0
11716,415,to center = 17,5.0,18,46,3,180000.0
11717,295,17.0,3.0,17,51,3,106600.0
11718,231,18.0,3.0,20,48,3,98450.0
11719,343,18.0,3.0,18,52,3,79150.0
11720,-233,18.0,3.0,mid,52,3,76650.0
11721,'361',18.0,3.0,19,49,3,73450.0
11722,372,18.0,4.0,20,49,3,84750.0
11723,225,18.0,3.0,21,51,3,
11724,198,to center = 18,3.0,30,48 sq.m,3,61900.0
11725,310,18.0,4.0,24,56,3,77250.0
11726,132,18.0,2.0,24,59,3,49650.0
11727,225,18.0,2.0,age:22,54,3,46800.0
11728,'137',18.0,2.0,32,55,3,112500.0
11729,195,18.0,3.0,26,45,3,69650.0
11730,273,18.0,2.0,13,55,3,73400.0
11731,211,18.0,2.0,30,45,3,50500.0
11732,171,18.0,2.0,19,54,3,59100.0
11733,-197,18.0,2.0,15,,3,48850.0
11734,190,18.0,2.0,18,44,3,71500.0
11735,'182',18.0,2.0,27,45,3,
11736,321,17.0,2.0,17,51,3,92150.0
11737,200,17.0,2.0,41,48,3,69500.0
11738,130,17.0,2.0,52,40,3,
11739,396,18.0,2.0,20,57,3,119700.0
11740,253,17.0,2.0,,50,3,108250.0
11741,-231,17.0,2.0,48,57,3,64049.99999999999
11742,320,18.0,2.0,23,53,3,96550.0
11743,450,17.0,2.0,10,size:54,3,110050.0
11744,387,,2.0,17,64,3,118550.0
11745,-485,17.0,2.0,15,60,3,
11746,'636',17.0,2.0,27,57,3,138300.0
11747,316,17.0,2.0,22,55,3,118250.00000000001
11748,380,17.0,2.0,22,60,3,116500.0
11749,312,to center = 17,2.0,20,48,3,108749.99999999999
11750,'462',17.0,2.0,13,54,3,
11751,388,17.0,2.0,18,,3,110050.0
11752,'236',17.0,2.0,16,56,3,119600.0
11753,329,17.0,2.0,new,65,3,
11754,489,17.0,2.0,14,63,3,197000.0
11755,581,17.0,,11,63,'3',167400.0
11756,452,17.0,2.0,16,55,3,136550.0
11757,'359',close to center,2.0,16,56,3,
11758,411,17.0,,5,57,3,114799.99999999999
11759,367,17.0,2.0,12,57,3,101850.0
11760,'195',to center = 17,2.0,19,61,3,77450.0
11761,400,17.0,2.0,14,57 sq.m,3,86050.0
11762,254,17.0,2.0,22,54,3,
11763,'406',17.0,2.0,6,56,3,133700.0
11764,'456',17.0,33.0,6,64 sq.m,3,99350.0
11765,336,,,age:10,63,3,89700.0
11766,188,17.0,2.0,21,38,3,
11767,,17.0,2.0,33,45,3,67350.0
11768,273,17.0,2.0,9,53 sq.m,3,69600.0
11769,235,17.0,2.0,21,52 sq.m,3,110050.0
11770,329,17.0,2.0,14,58,3,93150.0
11771,303,17.0,2.0,age:7,61,3,64600.0
11772,-199,17.0,2.0,36,58,3,43150.0
11773,'158',17.0,2.0,52,41,3,41900.0
11774,177,17.0,2.0,41,50,3,43950.0
11775,'316',17.0,2.0,3,54,3,84650.0
11776,'160',17.0,2.0,47,45,3,50949.99999999999
11777,-203,17.0,2.0,43,52,3,42650.0
11778,-450,17.0,2.0,new,53,3,93750.0
11779,440,17.0,2.0,6,60,3,100699.99999999999
11780,286,18.0,2.0,7,56,3,73950.0
11781,264,17.0,2.0,,57,3,70550.0
11782,65,close to center,2.0,18,37,3,68250.0
11783,156,17.0,2.0,13,39,'3',71300.0
11784,479,17.0,39.0,8,65,3,109000.00000000001
11785,408,17.0,2.0,5,61,3,108650.0
11786,414,17.0,2.0,age:14,56,3,94350.0
11787,284,17.0,2.0,15,50,3,86600.0
11788,239,close to center,2.0,23,53 sq.m,3,55100.00000000001
11789,-167,17.0,,45,49,3,46000.0
11790,264,17.0,,11,59,3,62400.0
11791,450,18.0,2.0,20,55,3,104700.0
11792,267,17.0,2.0,21,59,3,75950.0
11793,330,18.0,2.0,8,64,3,69700.0
11794,-221,17.0,,15,53,3,62200.0
11795,306,18.0,2.0,age:19,59,3,81350.0
11796,302,18.0,2.0,16,61,3,63200.0
11797,'203',18.0,2.0,16,66,3,41050.0
11798,,18.0,2.0,19,57,3,96300.0
11799,335,to center = 18,2.0,16,62,'3',
11800,'237',18.0,2.0,45,55,3,54350.0
11801,207,18.0,2.0,31,64,3,46800.0
11802,254,18.0,2.0,10,56,3,
11803,260,,2.0,23,65,3,49650.0
11804,223,18.0,2.0,45,57,3,
11805,211,18.0,2.0,9,58,3,55650.0
11806,350,18.0,2.0,mid,60,3,106000.0
11807,'227',18.0,,21,44,3,67750.0
11808,305,18.0,2.0,24,58,3,95250.0
11809,76,18.0,2.0,42,127,4,62500.0
11810,338,18.0,2.0,15,57,3,82000.0
11811,247,18.0,2.0,34,48,3,79400.0
11812,326,to center = 18,,15,56,3,110300.0
11813,'338',18.0,2.0,16,59,3,98150.0
11814,136,18.0,2.0,14,44,3,79300.0
11815,159,18.0,2.0,17,52,3,27650.000000000004
11816,,18.0,2.0,14,62,3,106400.0
11817,,18.0,2.0,12,62,3,100950.0
11818,394,18.0,2.0,13,60,3,95950.0
11819,375,18.0,2.0,16,55,3,96150.0
11820,'205',,2.0,18,68,3,78050.0
11821,182,18.0,2.0,14,44,3,83850.0
11822,353,close to center,2.0,age:14,57,3,75350.0
11823,206,18.0,2.0,22,50,3,76600.0
11824,177,18.0,33.0,17,60,3,83400.0
11825,272,18.0,2.0,17,50,3,81450.0
11826,360,,2.0,21,55,3,
11827,298,,2.0,17,54,3,92700.0
11828,'824',18.0,2.0,4,69,3,156250.0
11829,,18.0,2.0,25,52,3,71350.0
11830,214,18.0,2.0,17,53,3,
11831,226,,3.0,15,55,3,59400.0
11832,225,18.0,5.0,16,42,3,87500.0
11833,306,18.0,5.0,14,56,3,70650.0
11834,252,18.0,4.0,22,48,3,5851194.0
11835,189,18.0,2.0,24,49,3,69550.0
11836,228,18.0,2.0,mid,53,3,74000.0
11837,239,18.0,2.0,8,53,3,75750.0
11838,141,22.0,2.0,25,41,3,43900.0
11839,210,22.0,2.0,26,51,3,41750.0
11840,151,22.0,2.0,20,50,3,35450.0
11841,216,22.0,2.0,23,54,3,40950.0
11842,265,22.0,2.0,20,60,3,48300.0
11843,221,22.0,2.0,15,52,3,59400.0
11844,198,22.0,33.0,35,57,3,51249.99999999999
11845,169,22.0,36.0,23,51,3,44100.0
11846,159,21.0,2.0,15,49,3,51000.0
11847,165,21.0,3.0,15,42,3,
11848,296,far from center,3.0,9,49,3,63249.99999999999
11849,194,,4.0,8,14,2,41500.0
11850,165,22.0,3.0,16,53,3,44400.0
11851,,21.0,2.0,18,55,3,35950.0
11852,178,21.0,2.0,11,48,3,50000.0
11853,133,21.0,2.0,age:47,47,3,27950.000000000004
11854,170,21.0,2.0,18,51,3,37950.0
11855,162,21.0,2.0,10,49,3,
11856,,21.0,38.0,19,53,3,41250.0
11857,165,23.0,2.0,22,54,3,44600.0
11858,165,23.0,2.0,24,47,3,34800.0
11859,118,23.0,,31,47 sq.m,3,5840217.0
11860,121,to center = 23,2.0,age:38,39,3,37500.0
11861,221,23.0,2.0,19,51,3,44700.0
11862,196,24.0,6.0,25,35,2,33750.0
11863,'269',24.0,2.0,36,size:49,3,46800.0
11864,161,24.0,2.0,21,52,3,5621234.0
11865,'438',24.0,3.0,10,48,3,96900.0
11866,'127',24.0,4.0,11,33,2,68750.0
11867,261,24.0,3.0,23,51,3,71900.0
11868,'273',24.0,2.0,,49,3,56699.99999999999
11869,-126,24.0,3.0,mid,45,3,55750.0
11870,250,24.0,37.0,age:14,44,3,72600.0
11871,191,13.0,2.0,38,62,3,43900.0
11872,222,to center = 13,2.0,42,57,3,46450.0
11873,182,,2.0,36,68,3,44450.0
11874,226,13.0,2.0,,62,3,45300.0
11875,'252',13.0,2.0,19,67,3,52550.0
11876,273,13.0,2.0,15,76,3,62100.0
11877,252,13.0,2.0,45,58,3,61900.0
11878,202,to center = 13,2.0,52,58,'3',70850.0
11879,152,13.0,2.0,52,47,3,50800.0
11880,'235',13.0,,37,44,3,84550.0
11881,'230',13.0,2.0,24,43,3,62500.0
11882,158,13.0,2.0,43,56,'3',
11883,122,13.0,2.0,29,161,5,77500.0
11884,161,13.0,2.0,10,50,3,81250.0
11885,83,13.0,,27,35,2,47900.0
11886,-126,13.0,2.0,age:44,61,3,57099.99999999999
11887,153,13.0,2.0,46,73,3,41150.0
11888,,13.0,2.0,34,78,3,46200.0
11889,-108,13.0,2.0,38,88,4,39950.0
11890,146,13.0,25.0,40,size:80,3,
11891,151,13.0,2.0,52,109,4,62500.0
11892,195,13.0,2.0,age:45,58,3,56250.0
11893,127,13.0,2.0,age:31,74,3,
11894,226,13.0,2.0,27,67,3,5519764.0
11895,206,to center = 13,2.0,32,75,3,41100.0
11896,185,13.0,2.0,33,80,3,40350.0
11897,543,13.0,2.0,33,53,3,108300.0
11898,618,13.0,2.0,25,61,3,117600.0
11899,574,13.0,2.0,28,53,3,102400.0
11900,499,13.0,2.0,14,58,3,109800.00000000001
11901,639,13.0,2.0,7,65,3,157600.0
11902,323,13.0,2.0,52,48,3,68100.0
11903,201,13.0,2.0,30,49,3,75000.0
11904,,13.0,2.0,52,53,3,
11905,268,13.0,2.0,51,48,3,
11906,255,13.0,2.0,48,57,3,58950.0
11907,'376',13.0,2.0,38,56,'3',74450.0
11908,289,to center = 13,2.0,41,50,3,67400.0
11909,,13.0,2.0,32,47,3,59400.0
11910,289,to center = 13,2.0,,59,3,61700.0
11911,325,,2.0,34,50,3,78900.0
11912,940,13.0,2.0,29,56,3,56250.0
11913,290,13.0,2.0,28,75,3,58250.0
11914,280,13.0,,31,70,3,57650.0
11915,235,13.0,2.0,46,45,3,5690973.0
11916,183,13.0,2.0,32,43 sq.m,3,58650.0
11917,221,13.0,2.0,37,45 sq.m,3,66050.0
11918,229,13.0,2.0,old,size:60,3,61950.00000000001
11919,211,13.0,2.0,32,63,3,55400.00000000001
11920,205,,2.0,33,74,3,49050.0
11921,226,to center = 13,2.0,27,62,3,56350.0
11922,258,13.0,2.0,30,54,3,66900.0
11923,,13.0,2.0,36,46,3,61450.00000000001
11924,309,13.0,2.0,35,51,3,60350.00000000001
11925,87,13.0,2.0,43,44,3,60700.0
11926,'306',13.0,2.0,49,60,3,57199.99999999999
11927,326,13.0,2.0,old,50,3,71300.0
11928,'307',13.0,,20,49,3,70050.0
11929,304,13.0,2.0,21,61,3,68400.0
11930,362,center,2.0,26,76,3,63949.99999999999
11931,278,13.0,2.0,35,52,3,
11932,228,13.0,2.0,30,96,4,41350.0
11933,166,to center = 13,2.0,age:35,90,4,40650.0
11934,301,to center = 13,2.0,35,105,4,44650.0
11935,268,13.0,2.0,37,58,3,56000.00000000001
11936,235,13.0,2.0,42,46,3,57999.99999999999
11937,'215',13.0,2.0,33,size:44,3,58800.0
11938,243,13.0,2.0,29,46,3,
11939,238,,2.0,32,52,3,62800.0
11940,,13.0,2.0,22,42,3,59250.0
11941,'265',to center = 13,2.0,26,59,3,56750.0
11942,311,,2.0,old,62,3,56950.0
11943,303,13.0,2.0,36,71,3,52250.0
11944,-338,to center = 13,2.0,36,63 sq.m,3,
11945,'163',13.0,2.0,15,49,'3',64649.99999999999
11946,186,13.0,37.0,31,55,3,54700.00000000001
11947,,13.0,2.0,34,62,3,57999.99999999999
11948,157,13.0,2.0,12,47,3,51849.99999999999
11949,293,center,2.0,32,70,3,
11950,293,13.0,2.0,30,60,3,63449.99999999999
11951,'313',13.0,2.0,,60,3,59350.0
11952,328,center,2.0,33,63,3,64950.0
11953,245,13.0,2.0,20,54,3,56950.0
11954,-228,13.0,2.0,33,57,3,55400.00000000001
11955,-279,13.0,2.0,29,66,3,60700.0
11956,169,13.0,2.0,35,67,3,56650.0
11957,178,13.0,2.0,25,81,4,56850.0
11958,275,13.0,2.0,32,57,3,157050.0
11959,320,13.0,2.0,23,68,3,74350.0
11960,-324,to center = 13,2.0,15,68,3,69000.0
11961,578,13.0,2.0,4,85,4,96900.0
11962,203,13.0,2.0,25,80,3,43900.0
11963,,13.0,2.0,34,85,4,46000.0
11964,228,to center = 13,2.0,33,79,3,48900.0
11965,317,13.0,,9,71,3,
11966,127,13.0,2.0,24,69,3,43400.0
11967,155,to center = 13,2.0,31,72,3,38100.0
11968,'142',13.0,2.0,38,65,3,41700.0
11969,319,13.0,,21,68,3,76100.0
11970,229,,2.0,16,62,3,59750.0
11971,206,13.0,27.0,26,63,3,47600.0
11972,231,to center = 13,,34,62,3,49150.0
11973,110,13.0,2.0,26,54 sq.m,3,44300.0
11974,226,13.0,35.0,32,60 sq.m,3,48300.0
11975,342,to center = 13,2.0,,77 sq.m,3,58450.0
11976,342,13.0,2.0,new,68,3,85650.0
11977,330,13.0,2.0,15,79,3,64249.99999999999
11978,'363',13.0,2.0,21,69,3,58199.99999999999
11979,,13.0,2.0,age:20,79 sq.m,3,57499.99999999999
11980,362,13.0,2.0,17,76,3,80300.0
11981,315,to center = 13,2.0,21,68,3,69350.0
11982,374,13.0,2.0,8,68,3,79050.0
11983,'327',13.0,2.0,23,71,3,60550.00000000001
11984,275,13.0,2.0,35,69,3,54100.00000000001
11985,334,13.0,2.0,,64,3,71200.0
11986,163,13.0,,age:24,46,3,67650.0
11987,288,13.0,2.0,12,58,3,72750.0
11988,240,13.0,,age:36,68,3,62350.00000000001
11989,395,,2.0,14,73,3,91450.0
11990,-291,13.0,2.0,34,72,3,70500.0
11991,'306',13.0,2.0,29,62,3,70500.0
11992,-275,13.0,2.0,,65,3,68750.0
11993,'399',to center = 12,3.0,19,73,3,187500.0
11994,-238,12.0,2.0,26,,3,76550.0
11995,202,12.0,2.0,17,45,3,37500.0
11996,316,to center = 13,2.0,21,66,3,101600.0
11997,335,13.0,2.0,30,62,3,81950.0
11998,'121',13.0,,29,68,3,
